level_0,index,Category_L1,Category_L2,Category_L3,Category_L4,Category_L4_includefeed,Category_L0,Material_Group,Material,Material_Description,Text,Vendor_Country,Vendor_Name,Vendor_Code,Vendor_City,Vendor_Latitude,Vendor_Longitude,Plant_Country,Plant_Code,Plant_Name,Base_Unit_of_Measure,Converted_units,Fiscal_Year,Quantity,Product_weight_in_tonnes,Municipality,Conversion_name,Conversion_factor,Category_L4_LCA,LCA_match,LCA_match_animal_husbandry,Locally_sourced_update,Fabio_source_commodity,Harvest_Country,Converted crop weight (tonnes),unique_id_x,Global Warming Potential (kg CO2-Eq),Air Pollution (kg PM2.5-Eq),Land Use (m2),Water Pollution (kg P eq),Land Transformation (m2),Soil Pollution (kg SO2 eq),Water Use (m3)
3064,3064,Raw Materials,Raw Materials & Liquid,Flavours & Botanicals,Flavours,,Raw materials,JUICES (125F),3301012602,RAW JUICE FLPD Lemon Juice Conc M562373M,RAW JUICE FLPD Lemon Juice Conc M562373M,US,FLAVOR PRODUCERS INC (ERS),1000106191,WEST HILLS,N/A,N/A,US,LV1,"DrinkPAK, LLC.",L,LPA,F22,117045,117.04,N/A,"Lemons and limes TO Lemon Juice, Concentrated",6.876790831,Lemon/Lime,lemon//[RoW] lemon production,N/A,No,"Lemons, Limes and products",South Africa,59.93635311,lemon//[RoW] lemon production,11573.76673,32.77979088,33009.55449,3.844534418,0.4604510833,183.6297141,8932.370445
3065,3065,Raw Materials,Raw Materials & Liquid,Flavours & Botanicals,Flavours,,Raw materials,JUICES (125F),3301012513,RAW JUICE FLPD Key Lime Concentrate M778,RAW JUICE FLPD Key Lime Concentrate M778,US,FLAVOR PRODUCERS INC (ERS),1000106191,WEST HILLS,N/A,N/A,US,LH1,Diageo Lincolnway Plant,L,LPA,F22,55681,55.68,N/A,"Lemons and limes TO Lemon Juice, Concentrated",6.876790831,Lemon/Lime,lemon//[RoW] lemon production,N/A,No,"Lemons, Limes and products",South Africa,28.51380845,lemon//[RoW] lemon production,5506.0435,15.59448698,15703.79352,1.82897878,0.2190526001,87.35904377,4249.439391
3066,3066,Raw Materials,Raw Materials & Liquid,Flavours & Botanicals,Flavours,,Raw materials,JUICES (125F),3301012513,RAW JUICE FLPD Key Lime Concentrate M778,RAW JUICE FLPD Key Lime Concentrate M778,US,FLAVOR PRODUCERS INC (ERS),1000106191,WEST HILLS,N/A,N/A,US,CY4,Diageo-City Brew Memphis,L,LPA,F22,40697,40.7,N/A,"Lemons and limes TO Lemon Juice, Concentrated",6.876790831,Lemon/Lime,lemon//[RoW] lemon production,N/A,No,"Lemons, Limes and products",South Africa,20.8425288,lemon//[RoW] lemon production,4024.712112,11.39898743,11478.88643,1.336915164,0.1601192676,63.85619757,3106.181451
3067,3067,Raw Materials,Raw Materials & Liquid,Flavours & Botanicals,Flavours,,Raw materials,JUICES (125F),3301012602,RAW JUICE FLPD Lemon Juice Conc M562373M,RAW JUICE FLPD Lemon Juice Conc M562373M,US,FLAVOR PRODUCERS INC (ERS),1000106191,WEST HILLS,N/A,N/A,US,LH1,Diageo Lincolnway Plant,L,LPA,F22,18537,18.54,N/A,"Lemons and limes TO Lemon Juice, Concentrated",6.876790831,Lemon/Lime,lemon//[RoW] lemon production,N/A,No,"Lemons, Limes and products",South Africa,9.494360787,lemon//[RoW] lemon production,1833.370088,5.192560858,5228.95711,0.6090026325,0.07293885068,29.08830229,1414.953418
3068,3068,Raw Materials,Raw Materials & Liquid,Flavours & Botanicals,Flavours,,Raw materials,JUICES (125F),3301012154,RAW JUICE NWNAT Clarified Lime Juice Con,RAW JUICE NWNAT Clarified Lime Juice Con,US,FLAVOR PRODUCERS INC (ERS),1000106191,WEST HILLS,N/A,N/A,US,PD1,Diageo Plainfield Plant,L,LPA,F22,3614,3.61,N/A,"Lemons and limes TO Lemon Juice, Concentrated",6.876790831,Lemon/Lime,lemon//[RoW] lemon production,N/A,No,"Lemons, Limes and products",South Africa,1.848686216,lemon//[RoW] lemon production,356.9830646,1.011064978,1018.151843,0.1185814187,0.01420222497,5.663903521,275.511426
3069,3069,Raw Materials,Raw Materials & Liquid,Flavours & Botanicals,Flavours,,Raw materials,FLAVOURS (125),3301011501,RAW Lime Primo Treatt 331007,RAW Lime Primo Treatt 331007,GB,RC TREATT AND CO LTD,1000089480,BURY ST EDMUNDS,N/A,N/A,IT,SV2,Santa Vittoria,L,LPA,F22,1329,1.33,N/A,"Lemons and limes TO Lemon Juice, Concentrated",6.876790831,Lemon/Lime,lemon//[RoW] lemon production,N/A,No,"Lemons, Limes and products",South Africa,0.940778585,lemon//[RoW] lemon production,181.6652385,0.5145212159,518.127653,0.0603449403,0.00722737531,2.882305874,140.2051074
3070,3070,Raw Materials,Raw Materials & Liquid,Flavours & Botanicals,Flavours,,Raw materials,FLAVOUR CONCENTRATE (125N),3301007118,Bitter Lemon Concentrate,Bitter Lemon Concentrate,GB,SENSIENT FLAVORS LTD (GBP),1000024670,BLETCHLEY,N/A,N/A,SC,MAS2,Mahe SIT,Kg,Kg,F22,8925,8.93,N/A,"Lemons and limes TO Lemon Juice, Concentrated",6.876790831,Lemon/Lime,lemon//[RoW] lemon production,N/A,No,"Lemons, Limes and products",South Africa,6.316656213,lemon//[RoW] lemon production,1219.752316,3.454642449,3478.857098,0.4051731705,0.04852666279,19.35262515,941.3771499
3071,3071,Raw Materials,Raw Materials & Liquid,Flavours & Botanicals,Flavours,,Raw materials,JUICES (125F),3301003918,RAW JUICE Cloudy Lemon Juice 400GPL 49'B,RAW JUICE Cloudy Lemon Juice 400GPL 49'B,NZ,TRADEX OCEANIA LTD,1000106074,MT EDEN AUCKLAND,N/A,N/A,AU,HG1,Diageo Supply Huntingwood,Kg,Kg,F22,3000,3,N/A,"Lemons and limes TO Lemon Juice, Concentrated",6.876790831,Lemon/Lime,lemon//[RoW] lemon production,N/A,No,"Lemons, Limes and products",South Africa,0.599187906,lemon//[RoW] lemon production,115.7037539,0.3277018577,329.9988205,0.03843407895,0.004603161623,1.835759071,89.29753088
3072,3072,Raw Materials,Raw Materials & Liquid,Flavours & Botanicals,Flavours,,Raw materials,FLAVOURS (125),3301009833,JUNIPER BERRY DISTILLATE,JUNIPER BERRY DISTILLATE,GB,BEACON COMMODITIES,1000096289,WESTMESTON,50.9102204,-0.0882456,ZA,JB7,UDSA Wadeville,Kg,Kg,F22,48000,48,N/A,Berries TO Berry extract,4.28,Berries,"strawberry//[RoW] strawberry production, open field, macro tunnel",N/A,No,"Fruits, Other",South Africa,19.2979066,"strawberry//[RoW] strawberry production, open field, macro tunnel",6764.182188,18.76470544,4326.920268,1.821736451,0.3334762592,49.62581926,764.5941751
3073,3073,Raw Materials,Raw Materials & Liquid,Flavours & Botanicals,Flavours,,Raw materials,FLAVOURS (125),3301012875,RAW FLAVO GIV IH-283-944-3 Strawberry fl,RAW FLAVO GIV IH-283-944-3 Strawberry fl,GB,GIVAUDAN,1000057590,MERSEYSIDE,53.349435,-2.977817,IE,DN10,R & A Bailey & Co,Kg,Kg,F22,1623,1.62,N/A,Berries TO Berry extract,4.28,Berries,"strawberry//[RoW] strawberry production, open field, macro tunnel",N/A,No,"Fruits, Other",South Africa,0.651304348,"strawberry//[RoW] strawberry production, open field, macro tunnel",228.2911489,0.6333088089,146.0335591,0.06148360525,0.01125482375,1.674871401,25.80505342
3074,3074,Raw Materials,Raw Materials & Liquid,Flavours & Botanicals,Flavours,,Raw materials,FLAVOURS (125),3301006031,RAW FLAVO Crnberry Jce Compound J-195167,RAW FLAVO Crnberry Jce Compound J-195167,SG,GIVAUDAN SINGAPORE PTE LTD,1000123477,SINGAPORE,1.455469,103.801071,AU,HG1,Diageo Supply Huntingwood,Kg,Kg,F22,22007,22.01,N/A,Berries TO Berry extract,4.28,Berries,"strawberry//[RoW] strawberry production, open field, macro tunnel",N/A,No,"Fruits, Other",South Africa,5.080940555,"strawberry//[RoW] strawberry production, open field, macro tunnel",1780.93968,4.940554167,1139.233655,0.4796444924,0.08780087316,13.06596839,201.3097914
3075,3075,Raw Materials,Raw Materials & Liquid,Flavours & Botanicals,Flavours,,Raw materials,FLAVOURS (125),3301012379,RAW Raspberry SC296166 IFF,RAW Raspberry SC296166 IFF,NL,IFF NEDERLAND BV,1000041405,TILBURG,51.585731,5.048347,IT,SV2,Santa Vittoria,L,LPA,F22,5521,5.52,N/A,Berries TO Berry extract,4.28,Berries,"strawberry//[RoW] strawberry production, open field, macro tunnel",N/A,No,"Fruits, Other",South Africa,2.770490902,"strawberry//[RoW] strawberry production, open field, macro tunnel",971.0952385,2.693942238,621.1913802,0.2615363608,0.04787529349,7.124497159,109.7684453
3076,3076,Raw Materials,Raw Materials & Liquid,Flavours & Botanicals,Flavours,,Raw materials,FLAVOURS (125),3301012380,RAW IFF Raspberry SC895770,RAW IFF Raspberry SC895770,NL,IFF NEDERLAND BV,1000041405,TILBURG,51.585731,5.048347,IT,SV2,Santa Vittoria,L,LPA,F22,3147,3.15,N/A,Berries TO Berry extract,4.28,Berries,"strawberry//[RoW] strawberry production, open field, macro tunnel",N/A,No,"Fruits, Other",South Africa,1.580986656,"strawberry//[RoW] strawberry production, open field, macro tunnel",554.1576089,1.537303995,354.4842115,0.1492462929,0.02732014031,4.065609792,62.63960196
3077,3077,Raw Materials,Raw Materials & Liquid,Flavours & Botanicals,Flavours,,Raw materials,FLAVOURS (125),3301009658,RAW Kerry mixed berry 20543522 F-27073,RAW Kerry mixed berry 20543522 F-27073,IE,KERRY INGREDIENTS AND FLAVOURS LTD,1000090693,NAAS,53.221468,-6.657409,IT,SV2,Santa Vittoria,L,LPA,F22,7572,7.57,N/A,Berries TO Berry extract,4.28,Berries,"strawberry//[RoW] strawberry production, open field, macro tunnel",N/A,No,"Fruits, Other",South Africa,1.343830264,"strawberry//[RoW] strawberry production, open field, macro tunnel",471.0310255,1.306700234,301.3096978,0.1268585566,0.02322197422,3.455746738,53.24332911
3078,3078,Raw Materials,Raw Materials & Liquid,Flavours & Botanicals,Flavours,,Raw materials,FLAVOURS (125),3301010473,RAW FLAVO RAW Strawberry Flavour 769953,RAW FLAVO RAW Strawberry Flavour 769953,DE,SYMRISE AG (EUR),1000057677,HOLZMINDEN,51.825299,9.457025,IE,DN10,R & A Bailey & Co,Kg,Kg,F22,10500,10.5,N/A,Berries TO Berry extract,4.28,Berries,"strawberry//[RoW] strawberry production, open field, macro tunnel",N/A,No,"Fruits, Other",South Africa,0.998666667,"strawberry//[RoW] strawberry production, open field, macro tunnel",350.0464284,0.971073507,223.918124,0.09427486139,0.01725739642,2.568136148,39.56774858
3079,3079,Raw Materials,Raw Materials & Liquid,Flavours & Botanicals,Flavours,,Raw materials,FLAVOURS (125),3301012314,RAW Raspberry Symrise 499440,RAW Raspberry Symrise 499440,DE,SYMRISE AG (EUR),1000127913,HOLZMINDEN,51.825299,9.457025,IT,SV2,Santa Vittoria,L,LPA,F22,2374,2.37,N/A,Berries TO Berry extract,4.28,Berries,"strawberry//[RoW] strawberry production, open field, macro tunnel",N/A,No,"Fruits, Other",South Africa,0.225413333,"strawberry//[RoW] strawberry production, open field, macro tunnel",79.01047941,0.2191851626,50.54151932,0.02127918296,0.0038952409,0.5796650151,8.931006092
3080,3080,Raw Materials,Raw Materials & Liquid,Flavours & Botanicals,Flavours,,Raw materials,FLAVOURS (125),3301011879,RAW FLAVO GIV Blue Rspbry Chry Citrus VV,RAW FLAVO GIV Blue Rspbry Chry Citrus VV,CA,GIVAUDAN CANADA CO (ERS),5000037218,TORONTO,43.647962,-79.373348,CA,VF1,Diageo Valleyfield Plant,L,LPA,F22,2862,2.86,N/A,Berries TO Berry extract,4.28,Berries,"strawberry//[RoW] strawberry production, open field, macro tunnel",N/A,No,"Citrus, Other",South Africa,0.263243011,"strawberry//[RoW] strawberry production, open field, macro tunnel",92.27030284,0.2559696066,59.02357926,0.02485033214,0.004548954267,0.6769464873,10.42983972
3081,3081,Raw Materials,Bought in Liquid,Neutral Spirit,Grain (GNS),,GNS,NEUTRAL SPIRIT (145),148788,Ethanol - Neutral Spirit Molindo,Ethanol - Neutral Spirit Molindo,ID,PT MOLINDO RAYA,1000136777,MALANG,-7.846320346,112.7050021,ID,BI1,LKJ Production Plant,L,LPA,F22,27000,21.02,N/A,GNS TO wheat ID,0.00302,Wheat,"Wheat grain, at farm/TR Economic",N/A,No,Wheat and products,Türkiye,1.337269373,"Wheat grain, at farm/TR Economic",941.9078884,2.506363335,4505.360414,0.834564996,0.6489769428,5.207628653,65.54878466
3082,3082,Raw Materials,Bought in Liquid,Neutral Spirit,Grain (GNS),,GNS,NEUTRAL SPIRIT (145),148788,Ethanol - Neutral Spirit Molindo,Ethanol - Neutral Spirit Molindo,ID,PT MOLINDO RAYA,1000136777,MALANG,-7.846320346,112.7050021,ID,BI1,LKJ Production Plant,L,LPA,F22,27000,21.02,N/A,GNS TO wheat ID,0.00302,Wheat,"Wheat grain, at farm/UA Economic",N/A,No,Wheat and products,Ukraine,1.487712177,"Wheat grain, at farm/UA Economic",599.9272145,1.070310782,3352.149931,0.2269989771,8.88586004,2.665983807,13.38525834
3083,3083,Raw Materials,Bought in Liquid,Neutral Spirit,Grain (GNS),,GNS,NEUTRAL SPIRIT (145),148788,Ethanol - Neutral Spirit Molindo,Ethanol - Neutral Spirit Molindo,ID,PT MOLINDO RAYA,1000136777,MALANG,-7.846320346,112.7050021,ID,BI1,LKJ Production Plant,L,LPA,F22,27000,21.02,N/A,GNS TO wheat ID,0.00302,Wheat,"Wheat grain, at farm/US Economic",N/A,No,Wheat and products,United States,5.850553506,"Wheat grain, at farm/US Economic",3461.110136,6.432723539,16873.0511,3.232217442,0.9622193357,23.15065602,297.8506103
3084,3084,Raw Materials,Raw Materials & Liquid,Cereals,Hops,,Raw materials,Isomerised Kettle Extract (109K),308759,Hops - Isomerised Kettle extract.,Hops - Isomerised Kettle extract.,GB,BARTH HAAS UK LTD,1000131460,PADDOCK WOOD,51.183253,0.387587,NG,NP2,Nigeria Purchase Plant,KA,Kg,F22,5422,10.845,N/A,Hemp TO hops extract,4,Hops,"sunn hemp plant, harvested//[RoW] sunn hemp production",N/A,No,N/A,United States,43.38,"sunn hemp plant, harvested//[RoW] sunn hemp production",4286.309346,16.430175,29343.78327,11.7720653,0.09799600997,36.31784879,1793.212725
3085,3085,Raw Materials,Raw Materials & Liquid,Cereals,Hops,,Raw materials,Isomerised Kettle Extract (109K),308760,Hops - Isomerized Hop Conc. (30%),Hops - Isomerized Hop Conc. (30%),GB,BARTH HAAS UK LTD,1000131460,PADDOCK WOOD,51.183253,0.387587,NG,NP2,Nigeria Purchase Plant,L,LPA,F22,9000,9,N/A,Hemp TO hops extract,4,Hops,"sunn hemp plant, harvested//[RoW] sunn hemp production",N/A,No,N/A,United States,36,"sunn hemp plant, harvested//[RoW] sunn hemp production",3557.103192,13.635,24351.68736,9.7693488,0.0813244896,30.1392936,1488.14334
3086,3086,Raw Materials,Raw Materials & Liquid,Cereals,Hops,,Raw materials,HOP ESSENCES (109H),308838,Kettle-Isomerised Kettle Extract,Kettle-Isomerised Kettle Extract,GB,BARTH HAAS UK LTD,1000131460,PADDOCK WOOD,51.183253,0.387587,CM,CMS1,Douala SIT,Kg,Kg,F22,5649,5.65,N/A,Hemp TO hops extract,4,Hops,"sunn hemp plant, harvested//[RoW] sunn hemp production",N/A,No,N/A,United States,22.6,"sunn hemp plant, harvested//[RoW] sunn hemp production",2233.070337,8.55975,15287.44818,6.13298008,0.05105370736,18.92077876,934.223319
3087,3087,Raw Materials,Raw Materials & Liquid,Cereals,Hops,,Raw materials,HOP ESSENCES (109H),309059,ISOHOPCON 30%,ISOHOPCON 30%,GB,BARTH HAAS UK LTD,1000131460,PADDOCK WOOD,51.183253,0.387587,KE,KBS1,SIT Import Kenya Breweries KBL,Kg,Kg,F22,7650,7.65,N/A,Hemp TO hops extract,4,Hops,"sunn hemp plant, harvested//[RoW] sunn hemp production",N/A,No,N/A,United States,30.6,"sunn hemp plant, harvested//[RoW] sunn hemp production",3023.537713,11.58975,20698.93426,8.30394648,0.06912581616,25.61839956,1264.921839
3088,3088,Raw Materials,Raw Materials & Liquid,Cereals,Hops,,Raw materials,HOP ESSENCES (109H),308838,Kettle-Isomerised Kettle Extract,Kettle-Isomerised Kettle Extract,GB,BARTH HAAS UK LTD,1000131460,PADDOCK WOOD,51.183253,0.387587,GH,GHS1,Ghana SIT,Kg,Kg,F22,2500,2.5,N/A,Hemp TO hops extract,4,Hops,"sunn hemp plant, harvested//[RoW] sunn hemp production",N/A,No,N/A,United States,10,"sunn hemp plant, harvested//[RoW] sunn hemp production",988.08422,3.7875,6764.3576,2.713708,0.022590136,8.372026,413.37315
3089,3089,Raw Materials,Raw Materials & Liquid,Cereals,Hops,,Raw materials,HOP ESSENCES (109H),309059,ISOHOPCON 30%,ISOHOPCON 30%,GB,BARTH HAAS UK LTD,1000131460,PADDOCK WOOD,51.183253,0.387587,KE,KB1,Kenya Breweries KBL,Kg,Kg,F22,4800,4.8,N/A,Hemp TO hops extract,4,Hops,"sunn hemp plant, harvested//[RoW] sunn hemp production",N/A,No,N/A,United States,19.2,"sunn hemp plant, harvested//[RoW] sunn hemp production",1897.121702,7.272,12987.56659,5.21031936,0.04337306112,16.07428992,793.676448
3090,3090,Raw Materials,Raw Materials & Liquid,Cereals,Hops,,Raw materials,Isomerised Kettle Extract (109K),308760,Hops - Isomerized Hop Conc. (30%),Hops - Isomerized Hop Conc. (30%),GB,BARTH HAAS UK LTD,1000131460,PADDOCK WOOD,51.183253,0.387587,GH,GHS1,Ghana SIT,L,LPA,F22,3600,3.6,N/A,Hemp TO hops extract,4,Hops,"sunn hemp plant, harvested//[RoW] sunn hemp production",N/A,No,N/A,United States,14.4,"sunn hemp plant, harvested//[RoW] sunn hemp production",1422.841277,5.454,9740.674944,3.90773952,0.03252979584,12.05571744,595.257336
3091,3091,Raw Materials,Raw Materials & Liquid,Cereals,Hops,,Raw materials,TETRAHOP (109I),300912,RAW0109I EXTRACT/ Tetrahop Gold,RAW0109I EXTRACT/ Tetrahop Gold,GB,BARTH HAAS UK LTD,1000131460,PADDOCK WOOD,51.183253,0.387587,IE,DN1,Diageo Ireland,L,LPA,F22,7680,7.68,N/A,Hemp TO hops extract,4,Hops,"sunn hemp plant, harvested//[RoW] sunn hemp production",N/A,No,N/A,United States,30.72,"sunn hemp plant, harvested//[RoW] sunn hemp production",3035.394724,11.6352,20780.10655,8.336510976,0.06939689779,25.71886387,1269.882317
3092,3092,Raw Materials,Raw Materials & Liquid,Cereals,Hops,,Raw materials,HOPS (109),3301001508,ISOHOPCON,ISOHOPCON,GB,BARTH HAAS UK LTD,1000131460,PADDOCK WOOD,51.183253,0.387587,CM,CMS1,Douala SIT,L,LPA,F22,3000,3,N/A,,N/A,Hops,"sunn hemp plant, harvested//[RoW] sunn hemp production",N/A,No,N/A,United States,3,"sunn hemp plant, harvested//[RoW] sunn hemp production",296.425266,1.13625,2029.30728,0.8141124,0.0067770408,2.5116078,124.011945
3093,3093,Raw Materials,Raw Materials & Liquid,Cereals,Hops,,Raw materials,Isomerised Kettle Extract (109K),960655,HOPS - ISOMERIZED KETTLE EXT CONC. (50%),HOPS - ISOMERIZED KETTLE EXT CONC. (50%),GB,BARTH HAAS UK LTD,1000124292,KENT,51.183253,0.387587,ET,SE7,Sebeta Plant,Kg,Kg,F22,902.5,0.905,N/A,Hemp TO hops extract,4,Hops,"sunn hemp plant, harvested//[RoW] sunn hemp production",N/A,No,N/A,United States,3.62,"sunn hemp plant, harvested//[RoW] sunn hemp production",357.6864876,1.371075,2448.697451,0.982362296,0.008177629232,3.030673412,149.6410803
3094,3094,Raw Materials,Raw Materials & Liquid,Cereals,Hops,,Raw materials,HOP ESSENCES (109H),308757,Hops - Hop Extract @ 50% Alpha,Hops - Hop Extract @ 50% Alpha,GB,BARTH HAAS UK LTD,1000131460,PADDOCK WOOD,51.183253,0.387587,TZ,TZS1,Tanzania SIT,Kg,Kg,F22,2500,2.5,N/A,Hemp TO hops extract,4,Hops,"sunn hemp plant, harvested//[RoW] sunn hemp production",N/A,No,N/A,United States,10,"sunn hemp plant, harvested//[RoW] sunn hemp production",988.08422,3.7875,6764.3576,2.713708,0.022590136,8.372026,413.37315
3095,3095,Raw Materials,Raw Materials & Liquid,Cereals,Hops,,Raw materials,HOP ESSENCES (109H),309059,ISOHOPCON 30%,ISOHOPCON 30%,GB,BARTH HAAS UK LTD,1000131460,PADDOCK WOOD,51.183253,0.387587,UG,UG1,Uganda Breweries Limited UBL,Kg,Kg,F22,2000,2,N/A,Hemp TO hops extract,4,Hops,"sunn hemp plant, harvested//[RoW] sunn hemp production",N/A,No,N/A,United States,8,"sunn hemp plant, harvested//[RoW] sunn hemp production",790.467376,3.03,5411.48608,2.1709664,0.0180721088,6.6976208,330.69852
3096,3096,Raw Materials,Raw Materials & Liquid,Cereals,Hops,,Raw materials,HOP ESSENCES (109H),302165,RAW       ISO KETTLE EXTRACT HOPS,RAW       ISO KETTLE EXTRACT HOPS,GB,BARTH HAAS UK LTD,1000131460,PADDOCK WOOD,51.183253,0.387587,KE,KB1,Kenya Breweries KBL,Kg,Kg,F22,811,0.81,N/A,Hemp TO hops extract,4,Hops,"sunn hemp plant, harvested//[RoW] sunn hemp production",N/A,No,N/A,United States,3.24,"sunn hemp plant, harvested//[RoW] sunn hemp production",320.1392873,1.22715,2191.651862,0.879241392,0.007319204064,2.712536424,133.9329006
3097,3097,Raw Materials,Raw Materials & Liquid,Cereals,Hops,,Raw materials,HOP ESSENCES (109H),302165,RAW       ISO KETTLE EXTRACT HOPS,RAW       ISO KETTLE EXTRACT HOPS,GB,BARTH HAAS UK LTD,1000131460,PADDOCK WOOD,51.183253,0.387587,KE,KBS1,SIT Import Kenya Breweries KBL,Kg,Kg,F22,559.5,0.56,N/A,Hemp TO hops extract,4,Hops,"sunn hemp plant, harvested//[RoW] sunn hemp production",N/A,No,N/A,United States,2.24,"sunn hemp plant, harvested//[RoW] sunn hemp production",221.3308653,0.8484,1515.216102,0.607870592,0.005060190464,1.875333824,92.5955856
3098,3098,Raw Materials,Raw Materials & Liquid,Cereals,Hops,,Raw materials,HOP ESSENCES (109H),3301007259,SILICA HYDROGEL BK 75,SILICA HYDROGEL BK 75,ET,GBZ INDUSTRIAL IMPORTS,1000150113,ADDIS ABABA,9.02722,38.73694,ET,SE7,Sebeta Plant,G,Kg,F22,4000000,4,N/A,Hemp TO hops extract,4,Hops,"sunn hemp plant, harvested//[RoW] sunn hemp production",N/A,No,N/A,United States,16,"sunn hemp plant, harvested//[RoW] sunn hemp production",1580.934752,6.06,10822.97216,4.3419328,0.0361442176,13.3952416,661.39704
3099,3099,Raw Materials,Raw Materials & Liquid,Cereals,Hops,,Raw materials,HOP ESSENCES (109H),308753,Hoesch EW3/Silica GEL,Hoesch EW3/Silica GEL,GB,LALLEMAND UK LTD TA AB VICKERS,1000128975,BURTON ON TRENT,52.813736,-1.641967,GH,GHS1,Ghana SIT,Kg,Kg,F22,3000,3,N/A,Hemp TO hops extract,4,Hops,"sunn hemp plant, harvested//[RoW] sunn hemp production",N/A,No,N/A,United States,12,"sunn hemp plant, harvested//[RoW] sunn hemp production",1185.701064,4.545,8117.22912,3.2564496,0.0271081632,10.0464312,496.04778
3100,3100,Raw Materials,Raw Materials & Liquid,Cereals,Hops,,Raw materials,Isomerised Kettle Extract (109K),308759,Hops - Isomerised Kettle extract.,Hops - Isomerised Kettle extract.,GB,BARTH HAAS UK LTD,1000131460,PADDOCK WOOD,51.183253,0.387587,NG,NP2,Nigeria Purchase Plant,KA,Kg,F22,3253.2,6.507,N/A,Hemp TO hops extract,4,Hops,"sunn hemp plant, harvested//[RoW] sunn hemp production",N/A,No,N/A,Germany,26.028,"sunn hemp plant, harvested//[RoW] sunn hemp production",2571.785608,9.858105,17606.26996,7.063239182,0.05879760598,21.79070927,1075.927635
3101,3101,Raw Materials,Raw Materials & Liquid,Cereals,Hops,,Raw materials,Isomerised Kettle Extract (109K),308760,Hops - Isomerized Hop Conc. (30%),Hops - Isomerized Hop Conc. (30%),GB,BARTH HAAS UK LTD,1000131460,PADDOCK WOOD,51.183253,0.387587,NG,NP2,Nigeria Purchase Plant,L,LPA,F22,5400,5.4,N/A,Hemp TO hops extract,4,Hops,"sunn hemp plant, harvested//[RoW] sunn hemp production",N/A,No,N/A,Germany,21.6,"sunn hemp plant, harvested//[RoW] sunn hemp production",2134.261915,8.181,14611.01242,5.86160928,0.04879469376,18.08357616,892.886004
3102,3102,Raw Materials,Raw Materials & Liquid,Cereals,Hops,,Raw materials,HOP ESSENCES (109H),308838,Kettle-Isomerised Kettle Extract,Kettle-Isomerised Kettle Extract,GB,BARTH HAAS UK LTD,1000131460,PADDOCK WOOD,51.183253,0.387587,CM,CMS1,Douala SIT,Kg,Kg,F22,3389.4,3.39,N/A,Hemp TO hops extract,4,Hops,"sunn hemp plant, harvested//[RoW] sunn hemp production",N/A,No,N/A,Germany,13.56,"sunn hemp plant, harvested//[RoW] sunn hemp production",1339.842202,5.13585,9172.468906,3.679788048,0.03063222442,11.35246726,560.5339914
